# bins en theta = 260.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	75	75000.000
2	55	55000.000
3	80	80000.000
4	63	63000.000
5	60	60000.000
6	56	56000.000
7	69	69000.000
8	58	58000.000
9	63	63000.000
10	77	77000.000
11	75	75000.000
12	64	64000.000
13	55	55000.000
14	73	73000.000
15	73	73000.000
16	59	59000.000
17	60	60000.000
18	67	67000.000
19	72	72000.000
20	54	54000.000
21	48	48000.000
22	66	66000.000
23	56	56000.000
24	55	55000.000
25	61	61000.000
26	62	62000.000
27	63	63000.000
28	63	63000.000
29	48	48000.000
30	56	56000.000
31	66	66000.000
32	70	70000.000
33	59	59000.000
34	66	66000.000
35	57	57000.000
36	62	62000.000
37	59	59000.000
38	61	61000.000
39	55	55000.000
40	72	72000.000
41	55	55000.000
42	72	72000.000
43	68	68000.000
44	65	65000.000
45	68	68000.000
46	69	69000.000
47	63	63000.000
48	58	58000.000
49	51	51000.000
50	58	58000.000
51	47	47000.000
52	63	63000.000
53	68	68000.000
54	58	58000.000
55	62	62000.000
56	61	61000.000
57	56	56000.000
58	56	56000.000
59	48	48000.000
60	68	68000.000
61	63	63000.000
62	70	70000.000
63	61	61000.000
64	67	67000.000
65	69	69000.000
66	82	82000.000
67	64	64000.000
68	61	61000.000
69	63	63000.000
70	56	56000.000
71	56	56000.000
72	61	61000.000
73	62	62000.000
74	70	70000.000
75	57	57000.000
76	86	86000.000
77	76	76000.000
78	60	60000.000
79	74	74000.000
80	68	68000.000
81	61	61000.000
82	51	51000.000
83	53	53000.000
84	50	50000.000
85	59	59000.000
86	61	61000.000
87	62	62000.000
88	56	56000.000
89	71	71000.000
90	62	62000.000
91	70	70000.000
92	71	71000.000
93	63	63000.000
94	49	49000.000
95	53	53000.000
96	60	60000.000
97	42	42000.000
98	82	82000.000
99	74	74000.000
100	62	62000.000
101	54	54000.000
102	61	61000.000
103	80	80000.000
104	47	47000.000
105	61	61000.000
106	66	66000.000
107	62	62000.000
