# bins en theta = 250.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	76	76000.000
2	63	63000.000
3	69	69000.000
4	66	66000.000
5	67	67000.000
6	61	61000.000
7	71	71000.000
8	77	77000.000
9	71	71000.000
10	66	66000.000
11	81	81000.000
12	79	79000.000
13	58	58000.000
14	68	68000.000
15	53	53000.000
16	55	55000.000
17	66	66000.000
18	70	70000.000
19	71	71000.000
20	69	69000.000
21	63	63000.000
22	58	58000.000
23	63	63000.000
24	68	68000.000
25	59	59000.000
26	58	58000.000
27	73	73000.000
28	73	73000.000
29	66	66000.000
30	75	75000.000
31	69	69000.000
32	51	51000.000
33	66	66000.000
34	56	56000.000
35	63	63000.000
36	64	64000.000
37	64	64000.000
38	67	67000.000
39	66	66000.000
40	83	83000.000
41	63	63000.000
42	70	70000.000
43	59	59000.000
44	58	58000.000
45	69	69000.000
46	83	83000.000
47	72	72000.000
48	62	62000.000
49	56	56000.000
50	69	69000.000
51	63	63000.000
52	66	66000.000
53	54	54000.000
54	63	63000.000
55	76	76000.000
56	63	63000.000
57	69	69000.000
58	66	66000.000
59	56	56000.000
60	55	55000.000
61	52	52000.000
62	65	65000.000
63	65	65000.000
64	69	69000.000
65	61	61000.000
66	60	60000.000
67	60	60000.000
68	48	48000.000
69	73	73000.000
70	56	56000.000
71	58	58000.000
72	71	71000.000
73	67	67000.000
74	58	58000.000
75	56	56000.000
76	65	65000.000
77	77	77000.000
78	58	58000.000
79	78	78000.000
80	57	57000.000
81	48	48000.000
82	61	61000.000
83	71	71000.000
84	55	55000.000
85	63	63000.000
86	66	66000.000
87	72	72000.000
88	71	71000.000
89	55	55000.000
90	75	75000.000
91	74	74000.000
92	65	65000.000
93	78	78000.000
94	71	71000.000
95	79	79000.000
96	64	64000.000
97	61	61000.000
98	73	73000.000
99	70	70000.000
100	69	69000.000
101	79	79000.000
102	60	60000.000
103	74	74000.000
104	63	63000.000
105	67	67000.000
106	63	63000.000
107	61	61000.000
108	63	63000.000
109	78	78000.000
110	68	68000.000
111	60	60000.000
112	46	46000.000
113	58	58000.000
114	70	70000.000
115	63	63000.000
116	56	56000.000
117	79	79000.000
118	79	79000.000
119	50	50000.000
120	66	66000.000
121	73	73000.000
122	76	76000.000
123	60	60000.000
124	80	80000.000
125	70	70000.000
126	59	59000.000
127	52	52000.000
128	63	63000.000
129	60	60000.000
130	70	70000.000
131	63	63000.000
132	70	70000.000
133	55	55000.000
134	67	67000.000
135	65	65000.000
136	64	64000.000
137	54	54000.000
138	82	82000.000
139	79	79000.000
140	55	55000.000
141	65	65000.000
142	52	52000.000
143	60	60000.000
