Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-09-05
Time (HH:MM:SS):	22:38:49
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	            8 	
        2	           12 	
        3	            4 	
        4	            5 	
        5	            5 	
        6	            7 	
        7	           11 	
        8	            4 	
        9	            7 	
       10	            5 	
       11	            6 	
       12	            9 	
       13	           12 	
       14	            5 	
       15	            6 	
       16	            8 	
       17	            8 	
       18	           10 	
       19	            8 	
       20	           11 	
       21	           10 	
       22	            6 	
       23	            9 	
       24	            6 	
       25	            5 	
       26	           11 	
       27	            7 	
       28	           10 	
       29	            8 	
       30	           10 	
       31	            8 	
       32	           10 	
       33	           11 	
       34	            2 	
       35	            8 	
       36	            4 	
       37	           12 	
       38	            7 	
       39	           11 	
       40	            3 	
       41	            8 	
       42	            2 	
       43	            7 	
       44	            6 	
       45	            7 	
       46	            6 	
       47	            7 	
       48	            6 	
       49	            7 	
       50	           13 	
       51	            4 	
       52	            4 	
       53	            5 	
       54	            3 	
       55	            5 	
       56	            8 	
       57	            4 	
       58	            9 	
       59	            7 	
       60	           13 	
       61	           10 	
       62	            8 	
       63	            8 	
       64	            8 	
       65	            5 	
       66	            6 	
       67	           11 	
       68	           10 	
       69	           10 	
       70	            6 	
       71	            8 	
       72	            9 	
       73	            7 	
       74	            4 	
       75	            7 	
       76	            6 	
       77	            6 	
       78	            5 	
       79	            9 	
       80	            6 	
       81	           12 	
       82	            9 	
       83	            8 	
       84	            8 	
       85	            4 	
       86	            8 	
       87	            7 	
       88	            5 	
       89	            7 	
       90	            7 	
       91	           16 	
       92	            9 	
       93	            9 	
       94	            4 	
       95	            7 	
       96	           11 	
       97	            7 	
       98	           12 	
       99	            7 	
      100	            8 	
      101	           12 	
      102	            5 	
      103	            7 	
      104	            7 	
      105	            9 	
      106	            6 	
      107	            6 	
      108	            8 	
      109	            4 	
      110	            9 	
      111	           11 	
      112	            5 	
      113	           10 	
      114	            6 	
      115	           15 	
      116	            4 	
      117	            6 	
      118	           11 	
      119	           10 	
      120	            5 	
      121	            6 	
      122	            8 	
      123	            6 	
      124	            9 	
      125	           11 	
      126	           19 	
      127	            6 	
      128	            6 	
      129	            4 	
      130	            6 	
      131	            7 	
      132	           11 	
      133	           13 	
      134	           10 	
      135	            8 	
      136	            9 	
      137	            6 	
      138	            7 	
      139	            7 	
      140	           13 	
      141	            9 	
      142	           11 	
      143	            4 	
      144	            5 	
      145	            6 	
      146	            5 	
      147	            8 	
      148	            6 	
      149	            4 	
      150	            3 	
      151	            6 	
      152	            7 	
      153	            7 	
      154	           10 	
      155	            8 	
      156	           12 	
      157	           12 	
      158	           10 	
      159	            9 	
      160	            6 	
      161	            6 	
      162	            3 	
      163	            7 	
      164	           10 	
      165	            8 	
      166	            6 	
      167	            5 	
      168	           10 	
      169	            7 	
      170	            3 	
      171	            9 	
      172	           10 	
      173	            5 	
      174	            4 	
      175	           14 	
      176	            9 	
      177	            7 	
      178	            5 	
      179	            7 	
      180	            7 	
      181	            7 	
      182	           11 	
      183	            9 	
      184	            8 	
      185	            3 	
      186	            8 	
      187	            8 	
      188	            9 	
      189	            5 	
      190	           13 	
      191	            6 	
      192	            4 	
      193	            4 	
      194	            8 	
      195	            6 	
      196	            6 	
      197	            5 	
      198	           11 	
      199	            4 	
      200	            8 	
      201	            8 	
      202	            8 	
      203	            5 	
      204	           11 	
      205	            7 	
      206	            4 	
      207	            8 	
      208	           12 	
      209	            5 	
      210	            7 	
      211	            5 	
      212	            6 	
      213	            6 	
      214	           10 	
      215	            9 	
      216	            8 	
      217	            8 	
      218	           10 	
      219	            9 	
      220	            7 	
      221	            5 	
      222	            4 	
      223	            6 	
      224	           14 	
      225	            8 	
      226	            8 	
      227	           11 	
      228	            0 	
      229	           13 	
      230	           12 	
      231	            9 	
      232	            6 	
      233	           10 	
      234	           11 	
      235	            4 	
      236	            7 	
      237	           14 	
      238	            7 	
      239	            7 	
      240	           10 	
      241	            7 	
      242	            7 	
      243	            5 	
      244	            6 	
      245	           11 	
      246	           11 	
      247	            7 	
      248	           12 	
      249	            8 	
      250	           10 	
      251	            3 	
      252	            7 	
      253	           10 	
      254	           12 	
      255	            9 	
      256	           12 	
      257	            6 	
      258	           10 	
      259	           10 	
      260	            2 	
      261	            8 	
      262	            6 	
      263	            6 	
      264	            6 	
      265	           12 	
      266	           12 	
      267	            4 	
      268	           10 	
      269	            7 	
      270	            4 	
      271	           11 	
      272	            5 	
      273	            8 	
      274	            4 	
      275	            5 	
      276	            8 	
      277	            6 	
      278	            6 	
      279	           10 	
      280	            6 	
      281	            7 	
      282	            6 	
      283	            6 	
      284	            9 	
      285	            9 	
      286	            7 	
      287	            9 	
      288	            8 	
      289	            2 	
      290	            8 	
      291	            9 	
      292	           12 	
      293	            8 	
      294	           10 	
      295	            5 	
      296	            8 	
      297	            7 	
      298	            9 	
      299	            1 	
      300	            9 	
      301	           11 	
      302	            7 	
      303	           11 	
      304	            7 	
      305	           16 	
      306	           13 	
      307	            8 	
      308	            9 	
      309	            5 	
      310	            9 	
      311	            7 	
      312	            9 	
      313	            5 	
      314	           12 	
      315	            6 	
      316	            9 	
      317	            5 	
      318	           10 	
      319	            6 	
      320	           13 	
      321	            7 	
      322	            6 	
      323	            3 	
      324	            7 	
      325	            6 	
      326	            6 	
      327	            9 	
      328	           11 	
      329	            8 	
      330	           10 	
      331	            7 	
      332	            8 	
      333	           13 	
      334	            9 	
      335	            5 	
      336	            5 	
      337	           10 	
      338	            6 	
      339	           15 	
      340	            5 	
      341	           11 	
      342	            4 	
      343	            2 	
      344	           12 	
      345	           12 	
      346	            5 	
      347	            8 	
      348	            9 	
      349	            6 	
      350	           11 	
      351	            8 	
      352	           12 	
      353	            7 	
      354	            6 	
      355	            7 	
      356	            7 	
      357	            8 	
      358	            8 	
      359	            6 	
      360	            7 	
      361	            8 	
      362	            4 	
      363	            3 	
      364	           11 	
      365	            9 	
      366	            8 	
      367	            8 	
      368	            9 	
      369	            9 	
      370	            7 	
      371	            8 	
      372	            4 	
      373	           13 	
      374	            9 	
      375	           10 	
      376	            4 	
      377	            6 	
      378	            5 	
      379	           15 	
      380	            4 	
      381	            8 	
      382	            7 	
      383	            9 	
      384	           11 	
      385	            8 	
      386	           12 	
      387	            4 	
      388	            9 	
      389	            5 	
      390	            9 	
      391	            9 	
      392	            9 	
      393	            6 	
      394	            7 	
      395	            6 	
      396	            5 	
      397	            7 	
      398	            7 	
      399	            6 	
      400	            7 	
      401	            3 	
      402	            8 	
      403	            6 	
      404	            7 	
      405	            9 	
      406	            8 	
      407	            9 	
      408	            8 	
      409	            6 	
      410	           11 	
      411	            7 	
      412	            4 	
      413	           10 	
      414	            9 	
      415	           11 	
      416	            9 	
      417	            7 	
      418	            4 	
      419	           13 	
      420	            9 	
      421	            9 	
      422	            4 	
      423	            7 	
      424	           10 	
      425	           10 	
      426	           19 	
      427	            8 	
      428	           10 	
      429	           11 	
      430	            6 	
      431	           14 	
      432	            9 	
      433	            6 	
      434	            4 	
      435	            4 	
      436	           10 	
      437	            3 	
      438	            8 	
      439	            9 	
      440	            5 	
      441	            9 	
      442	           11 	
      443	            6 	
