Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-09-05
Time (HH:MM:SS):	22:29:49
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           10 	
        2	           10 	
        3	            8 	
        4	            5 	
        5	            6 	
        6	           10 	
        7	            6 	
        8	            6 	
        9	           10 	
       10	           15 	
       11	            8 	
       12	            7 	
       13	           13 	
       14	            6 	
       15	           12 	
       16	            8 	
       17	            9 	
       18	           11 	
       19	           12 	
       20	           12 	
       21	           11 	
       22	            9 	
       23	            9 	
       24	            5 	
       25	           10 	
       26	           11 	
       27	            7 	
       28	            6 	
       29	            5 	
       30	           10 	
       31	           10 	
       32	            4 	
       33	            5 	
       34	           12 	
       35	            7 	
       36	           10 	
       37	            3 	
       38	            9 	
       39	            6 	
       40	            4 	
       41	            7 	
       42	            8 	
       43	            9 	
       44	            6 	
       45	           13 	
       46	            9 	
       47	            7 	
       48	            7 	
       49	            7 	
       50	            6 	
       51	            7 	
       52	            7 	
       53	            8 	
       54	            9 	
       55	           14 	
       56	            5 	
       57	            5 	
       58	            4 	
       59	           10 	
       60	           15 	
       61	            8 	
       62	           11 	
       63	            9 	
       64	            8 	
       65	           10 	
       66	            8 	
       67	           15 	
       68	           11 	
       69	            6 	
       70	            5 	
       71	            8 	
       72	            9 	
       73	            6 	
       74	           12 	
       75	           12 	
       76	           19 	
       77	            5 	
       78	            6 	
       79	           10 	
       80	            9 	
       81	           11 	
       82	           12 	
       83	            9 	
       84	            5 	
       85	           13 	
       86	            7 	
       87	            9 	
       88	           13 	
       89	            7 	
       90	            4 	
       91	            7 	
       92	            5 	
       93	            8 	
       94	            5 	
       95	           15 	
       96	            4 	
       97	            9 	
       98	           15 	
       99	           12 	
      100	            8 	
      101	            9 	
      102	           11 	
      103	            8 	
      104	            7 	
      105	            8 	
      106	            4 	
      107	           11 	
      108	            8 	
      109	           12 	
      110	           10 	
      111	            4 	
      112	            7 	
      113	            6 	
      114	            7 	
      115	            5 	
      116	            8 	
      117	            8 	
      118	            8 	
      119	            6 	
      120	           10 	
      121	            8 	
      122	           12 	
      123	           15 	
      124	            6 	
      125	           15 	
      126	            8 	
      127	            8 	
      128	           17 	
      129	           12 	
      130	            5 	
      131	            4 	
      132	            8 	
      133	            9 	
      134	            6 	
      135	            7 	
      136	            5 	
      137	            9 	
      138	            5 	
      139	            7 	
      140	            9 	
      141	           10 	
      142	            6 	
      143	            9 	
      144	            8 	
      145	            6 	
      146	            7 	
      147	            7 	
      148	           13 	
      149	            7 	
      150	           11 	
      151	            6 	
      152	           11 	
      153	           16 	
      154	           11 	
      155	           14 	
      156	            7 	
      157	           11 	
      158	           14 	
      159	           12 	
      160	           17 	
      161	            9 	
      162	            6 	
      163	            5 	
      164	            5 	
      165	            4 	
      166	            9 	
      167	           13 	
      168	           12 	
      169	            4 	
      170	           10 	
      171	            7 	
      172	            7 	
      173	           13 	
      174	           11 	
      175	           11 	
      176	            5 	
      177	            8 	
      178	            8 	
      179	           10 	
      180	           10 	
      181	            7 	
      182	            4 	
      183	           13 	
      184	            2 	
      185	           13 	
      186	            5 	
      187	           10 	
      188	           10 	
      189	            7 	
      190	           13 	
      191	           12 	
      192	            5 	
      193	           10 	
      194	            7 	
      195	            8 	
      196	           15 	
      197	            8 	
      198	            9 	
      199	            9 	
      200	            8 	
      201	            5 	
      202	           13 	
      203	            7 	
      204	           13 	
      205	            9 	
      206	           12 	
      207	           11 	
      208	           12 	
      209	            8 	
      210	            6 	
      211	            3 	
      212	           10 	
      213	            8 	
      214	            4 	
      215	           10 	
      216	            6 	
      217	           14 	
      218	           14 	
      219	           10 	
      220	            4 	
      221	           10 	
      222	            8 	
      223	           13 	
      224	           11 	
      225	           12 	
      226	           11 	
      227	           13 	
      228	            7 	
      229	            6 	
      230	            5 	
      231	           12 	
      232	           13 	
      233	           10 	
      234	           11 	
      235	           14 	
      236	            7 	
      237	            9 	
      238	           10 	
      239	            6 	
      240	           12 	
      241	            5 	
      242	            6 	
      243	            5 	
      244	           11 	
      245	           10 	
      246	            4 	
      247	           10 	
      248	            8 	
      249	            6 	
      250	           10 	
      251	            9 	
      252	           10 	
      253	            6 	
      254	            8 	
      255	            3 	
      256	            8 	
      257	           10 	
      258	           10 	
      259	            5 	
      260	            6 	
      261	            6 	
      262	            8 	
      263	            8 	
      264	            6 	
      265	           11 	
      266	            9 	
      267	           10 	
      268	            6 	
      269	            7 	
      270	           11 	
      271	           11 	
      272	            9 	
      273	           10 	
      274	           13 	
      275	            6 	
      276	           10 	
      277	            3 	
      278	            6 	
      279	            6 	
      280	            9 	
      281	           11 	
      282	            9 	
      283	            9 	
      284	           10 	
      285	            9 	
      286	            6 	
      287	           12 	
      288	           11 	
      289	           10 	
      290	           14 	
      291	            8 	
      292	           12 	
      293	            9 	
      294	            5 	
      295	            5 	
      296	            9 	
      297	            4 	
      298	            5 	
      299	           11 	
      300	            9 	
      301	            6 	
      302	            7 	
      303	           11 	
      304	            7 	
      305	            8 	
      306	           14 	
      307	           11 	
      308	            6 	
      309	           15 	
      310	           12 	
      311	            9 	
      312	           16 	
      313	           13 	
      314	            8 	
      315	            4 	
      316	            6 	
      317	           11 	
      318	           14 	
      319	            8 	
      320	           10 	
      321	           10 	
      322	            8 	
      323	           13 	
      324	            9 	
      325	            4 	
      326	           12 	
      327	           11 	
      328	            8 	
      329	            7 	
      330	            7 	
      331	            5 	
      332	           10 	
      333	            6 	
      334	           12 	
      335	           11 	
      336	            9 	
      337	           18 	
      338	            8 	
      339	            7 	
      340	            7 	
      341	           13 	
      342	           13 	
      343	            7 	
      344	            8 	
      345	            8 	
      346	            8 	
      347	            7 	
      348	           10 	
      349	            6 	
      350	            7 	
      351	            9 	
      352	           11 	
      353	           13 	
      354	            6 	
      355	            8 	
      356	           12 	
      357	            8 	
      358	           11 	
      359	            7 	
      360	           11 	
      361	            9 	
      362	            7 	
      363	           12 	
      364	            7 	
      365	            9 	
      366	           11 	
      367	           10 	
      368	           16 	
      369	           11 	
      370	           11 	
      371	           16 	
      372	           15 	
      373	            5 	
      374	            8 	
      375	            7 	
      376	            8 	
      377	           11 	
      378	            7 	
      379	            4 	
      380	            4 	
      381	            9 	
      382	            8 	
      383	            5 	
      384	            2 	
      385	            9 	
      386	           11 	
      387	            6 	
      388	            7 	
      389	            7 	
      390	            6 	
      391	            8 	
      392	            7 	
      393	            7 	
      394	            4 	
      395	           10 	
      396	            9 	
      397	            8 	
      398	           12 	
      399	           14 	
      400	           10 	
      401	            3 	
      402	            9 	
      403	           10 	
      404	            9 	
      405	           12 	
      406	           10 	
      407	            5 	
      408	            9 	
      409	           10 	
      410	            8 	
      411	            8 	
      412	           10 	
      413	            9 	
      414	           10 	
      415	            8 	
      416	            4 	
      417	            8 	
      418	            9 	
      419	            9 	
      420	           14 	
      421	           20 	
      422	            7 	
      423	           11 	
      424	            7 	
      425	            6 	
      426	            4 	
      427	           10 	
      428	            9 	
      429	            8 	
      430	           10 	
      431	            6 	
      432	            5 	
      433	            8 	
      434	            8 	
      435	            5 	
      436	            5 	
      437	            7 	
      438	           10 	
      439	            4 	
      440	            5 	
      441	           12 	
      442	            3 	
      443	            9 	
      444	            9 	
      445	            4 	
      446	            9 	
      447	            5 	
      448	            3 	
      449	           12 	
      450	            7 	
      451	            6 	
      452	            7 	
      453	            8 	
      454	            6 	
      455	            7 	
      456	            7 	
      457	            4 	
      458	            3 	
      459	            4 	
      460	           10 	
      461	            9 	
      462	            7 	
      463	           13 	
      464	            9 	
      465	            2 	
      466	            6 	
      467	            9 	
      468	            8 	
      469	           10 	
      470	            6 	
      471	            9 	
      472	           12 	
      473	            9 	
      474	           12 	
      475	            6 	
      476	            8 	
      477	            5 	
      478	            9 	
      479	            5 	
      480	            5 	
      481	           10 	
      482	            7 	
      483	            5 	
      484	           11 	
      485	            6 	
      486	            9 	
      487	            8 	
      488	            9 	
      489	           11 	
      490	            5 	
      491	            9 	
      492	           12 	
      493	            7 	
