Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-09-05
Time (HH:MM:SS):	21:54:33
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           30 	
        2	           18 	
        3	           26 	
        4	           24 	
        5	           30 	
        6	           21 	
        7	           22 	
        8	           26 	
        9	           26 	
       10	           23 	
       11	           32 	
       12	           23 	
       13	           33 	
       14	           16 	
       15	           12 	
       16	           30 	
       17	           17 	
       18	           31 	
       19	           23 	
       20	           20 	
       21	           20 	
       22	           28 	
       23	           20 	
       24	           31 	
       25	           18 	
       26	           19 	
       27	           28 	
       28	           31 	
       29	           27 	
       30	           24 	
       31	           17 	
       32	           19 	
       33	           26 	
       34	           13 	
       35	           25 	
       36	           23 	
       37	           17 	
       38	           23 	
       39	           20 	
       40	           27 	
       41	           13 	
       42	           23 	
       43	           29 	
       44	           19 	
       45	           22 	
       46	           27 	
       47	           26 	
       48	           24 	
       49	           31 	
       50	           20 	
       51	           21 	
       52	           26 	
       53	           28 	
       54	           26 	
       55	           27 	
       56	           30 	
       57	           19 	
       58	           20 	
       59	           23 	
       60	           20 	
       61	           16 	
       62	           20 	
       63	           14 	
       64	           17 	
       65	           24 	
       66	           24 	
       67	           26 	
       68	           26 	
       69	           14 	
       70	           28 	
       71	           17 	
       72	           24 	
       73	           19 	
       74	           27 	
       75	           24 	
       76	           24 	
       77	           22 	
       78	           27 	
       79	           27 	
       80	           23 	
       81	           25 	
       82	           17 	
       83	           22 	
       84	           26 	
       85	           26 	
       86	           18 	
       87	           26 	
       88	           17 	
       89	           21 	
       90	           24 	
       91	           21 	
       92	           13 	
       93	           22 	
       94	           24 	
       95	           21 	
       96	           15 	
       97	           17 	
       98	           22 	
       99	           22 	
      100	           22 	
      101	           23 	
      102	           20 	
      103	           28 	
      104	           22 	
      105	           20 	
      106	           18 	
      107	           26 	
      108	           25 	
      109	           20 	
      110	           22 	
      111	           26 	
      112	           28 	
      113	           27 	
      114	           34 	
      115	           29 	
      116	           23 	
      117	           26 	
      118	           25 	
      119	           36 	
      120	           21 	
      121	           15 	
